STM32_v0.1,,,SPS30_SN:929CAFA7A7A481D6
Counter,Latitude,Longitude,gpsUpdated,Speed,Altitude,Satellites,Date,Time,Millis,PM1.0,PM2.5,PM4.0,PM10,Temperature,Humidity,NC0.5,NC1.0,NC2.5,NC4.0,NC10,TypicalParticleSize,TVOC,eCO2,BatteryVIN
152,59.346842,18.066211,1,0.0,44.8,8,0,80617,168272,23.17,30.12,34.67,35.58,27.44,53.26,145.50,178.04,184.54,185.67,185.88,0.75,0,0,3.78
153,59.346842,18.066209,1,0.0,44.7,8,0,80618,169280,23.16,30.16,34.75,35.66,27.37,53.20,145.33,177.92,184.47,185.61,185.82,0.74,0,0,3.79
154,59.346842,18.066209,1,0.0,44.7,8,0,80619,170281,23.17,30.22,34.86,35.78,27.43,53.09,145.25,177.93,184.53,185.69,185.90,0.75,0,0,3.78
155,59.346842,18.066209,1,0.0,44.7,8,0,80620,171283,23.18,30.29,34.96,35.89,27.45,53.45,145.21,177.96,184.62,185.79,186.00,0.75,0,0,3.79
156,59.346842,18.066207,1,0.0,45.0,8,0,80621,172285,23.20,30.35,35.06,36.00,27.50,54.10,145.26,178.09,184.79,185.96,186.18,0.74,0,0,3.79
157,59.346842,18.066209,1,0.0,45.4,8,0,80622,173293,23.22,30.41,35.15,36.09,27.50,54.64,145.26,178.16,184.91,186.09,186.30,0.75,0,0,3.79
158,59.346842,18.066207,1,0.0,45.3,8,0,80623,174295,23.28,30.53,35.32,36.27,27.51,55.13,145.58,178.63,185.44,186.63,186.84,0.75,0,0,3.79
159,59.346842,18.066207,1,0.0,45.2,8,0,80624,175296,23.30,30.59,35.41,36.37,27.47,54.89,145.60,178.72,185.57,186.77,186.99,0.75,0,0,3.79
160,59.346842,18.066207,1,0.0,45.2,8,0,80625,176304,23.37,30.70,35.55,36.52,27.47,54.44,145.95,179.19,186.09,187.30,187.52,0.74,0,0,3.79
161,59.346842,18.066207,1,0.0,45.2,8,0,80626,177306,23.42,30.80,35.68,36.66,27.51,54.18,146.25,179.60,186.54,187.75,187.97,0.74,0,0,3.79
162,59.346842,18.066207,1,0.0,45.1,8,0,80627,178308,23.48,30.88,35.79,36.77,27.53,53.90,146.56,180.01,186.98,188.20,188.42,0.74,0,0,3.79
163,59.346842,18.066209,1,0.0,45.2,8,0,80628,179310,23.52,30.95,35.87,36.86,27.53,53.91,146.76,180.29,187.29,188.51,188.73,0.74,0,0,3.79
164,59.346842,18.066209,1,0.0,45.3,8,0,80629,180318,23.46,30.87,35.79,36.77,27.51,53.97,146.40,179.84,186.82,188.04,188.26,0.73,0,0,3.79
165,59.346842,18.066209,1,0.0,45.1,8,0,80630,181320,23.45,30.90,35.84,36.83,27.55,53.97,146.26,179.74,186.76,187.99,188.21,0.74,0,0,3.78
166,59.346842,18.066209,1,0.0,45.0,8,0,80631,182322,23.45,30.93,35.88,36.88,27.55,54.06,146.23,179.74,186.78,188.01,188.24,0.73,0,0,3.79
167,59.346842,18.066209,1,0.0,44.9,8,0,80632,183323,23.50,30.99,35.97,36.96,27.54,54.06,146.48,180.07,187.13,188.37,188.59,0.73,0,0,3.79
168,59.346842,18.066209,1,0.0,45.0,8,0,80633,184331,23.54,31.06,36.05,37.05,27.57,53.96,146.75,180.41,187.49,188.73,188.96,0.73,0,0,3.78
169,59.346842,18.066207,1,0.0,45.0,8,0,80634,185332,23.65,31.22,36.24,37.25,27.55,53.77,147.36,181.19,188.33,189.58,189.80,0.73,0,0,3.79
170,59.346842,18.066207,1,0.0,45.0,8,0,80635,186333,23.82,31.46,36.53,37.55,27.57,53.82,148.42,182.52,189.72,190.98,191.21,0.74,0,0,3.79
171,59.346842,18.066207,1,0.0,45.1,8,0,80636,187334,23.95,31.63,36.74,37.76,27.54,53.68,149.17,183.45,190.70,191.97,192.20,0.73,0,0,3.78
172,59.346842,18.066207,1,0.0,45.0,8,0,80637,188341,24.10,31.85,37.00,38.03,27.57,53.42,150.10,184.63,191.94,193.22,193.45,0.73,0,0,3.78
173,59.346842,18.066207,1,0.0,45.0,8,0,80638,189342,24.22,32.02,37.21,38.24,27.56,53.23,150.78,185.49,192.85,194.14,194.37,0.74,0,0,3.78
174,59.346842,18.066207,1,0.0,45.0,8,0,80639,190343,24.34,32.19,37.41,38.46,27.54,53.01,151.55,186.45,193.86,195.16,195.39,0.73,0,0,3.79
175,59.346842,18.066207,1,0.0,45.1,8,0,80640,191351,24.45,32.32,37.56,38.61,27.61,52.87,152.22,187.26,194.70,196.00,196.23,0.73,0,0,3.79
176,59.346842,18.066207,1,0.0,45.1,8,0,80641,192353,24.45,32.32,37.55,38.60,27.64,52.96,152.25,187.28,194.71,196.01,196.24,0.73,0,0,3.79
177,59.346842,18.066207,1,0.0,45.2,8,0,80642,193354,24.39,32.24,37.46,38.50,27.67,53.13,151.86,186.80,194.21,195.51,195.74,0.73,0,0,3.78
178,59.346842,18.066207,1,0.0,45.2,8,0,80643,194356,24.25,32.05,37.24,38.27,27.66,53.24,150.99,185.73,193.10,194.38,194.62,0.73,0,0,3.78
179,59.346842,18.066207,1,0.0,45.0,8,0,80644,195364,24.13,31.90,37.07,38.11,27.67,53.29,150.24,184.83,192.16,193.45,193.68,0.74,0,0,3.78
180,59.346842,18.066207,1,0.0,45.0,8,0,80645,196365,24.09,31.85,37.02,38.05,27.71,53.23,149.96,184.49,191.82,193.10,193.33,0.73,0,0,3.79
181,59.346842,18.066207,1,0.0,45.0,8,0,80646,197366,24.01,31.73,36.87,37.90,27.70,53.29,149.47,183.88,191.17,192.45,192.68,0.73,0,0,3.78
182,59.346842,18.066207,1,0.0,45.0,8,0,80647,198367,23.90,31.60,36.71,37.73,27.67,53.24,148.85,183.10,190.36,191.63,191.86,0.73,0,0,3.79
183,59.346842,18.066207,1,0.0,44.9,8,0,80648,199375,23.84,31.52,36.62,37.64,27.73,53.22,148.48,182.65,189.89,191.15,191.38,0.73,0,0,3.78
184,59.346842,18.066207,1,0.0,44.9,8,0,80649,200376,23.81,31.48,36.57,37.59,27.71,53.37,148.27,182.39,189.62,190.89,191.11,0.73,0,0,3.78
185,59.346842,18.066207,1,0.0,44.9,8,0,80650,201377,23.73,31.39,36.48,37.49,27.77,53.60,147.77,181.79,189.02,190.28,190.51,0.74,0,0,3.78
186,59.346842,18.066207,1,0.0,44.9,8,0,80651,202378,23.69,31.31,36.38,37.40,27.77,53.71,147.49,181.43,188.63,189.89,190.11,0.73,0,0,3.78
187,59.346842,18.066207,1,0.0,44.9,8,0,80652,203386,23.57,31.14,36.18,37.18,27.77,53.78,146.81,180.57,187.72,188.96,189.19,0.73,0,0,3.78
188,59.346842,18.066207,1,0.0,45.0,8,0,80653,204387,23.45,30.97,35.96,36.96,27.74,53.64,146.13,179.69,186.78,188.02,188.25,0.73,0,0,3.78
189,59.346842,18.066207,1,0.0,45.0,8,0,80654,205389,23.32,30.77,35.72,36.71,27.77,53.51,145.34,178.68,185.71,186.94,187.16,0.72,0,0,3.79
190,59.346842,18.066207,1,0.0,45.0,8,0,80655,206397,23.22,30.64,35.56,36.54,27.74,53.32,144.76,177.96,184.95,186.17,186.39,0.73,0,0,3.79
191,59.346842,18.066207,1,0.0,45.0,8,0,80656,207398,23.27,30.70,35.64,36.62,27.73,53.01,145.01,178.28,185.29,186.52,186.74,0.74,0,0,3.78
192,59.346842,18.066207,1,0.0,45.0,8,0,80657,208400,23.27,30.72,35.66,36.65,27.75,52.80,145.04,178.32,185.34,186.57,186.79,0.74,0,0,3.78
193,59.346842,18.066207,1,0.0,45.0,8,0,80658,209402,23.25,30.68,35.62,36.61,27.76,52.71,144.88,178.14,185.15,186.37,186.59,0.75,0,0,3.78
194,59.346842,18.066207,1,0.0,45.0,8,0,80659,210410,23.18,30.59,35.51,36.50,27.74,52.73,144.49,177.64,184.63,185.85,186.07,0.74,0,0,3.78
195,59.346842,18.066209,1,0.0,44.9,8,0,80700,211412,23.13,30.51,35.41,36.39,27.78,52.75,144.15,177.21,184.17,185.39,185.61,0.75,0,0,3.78
196,59.346842,18.066209,1,0.0,44.8,8,0,80701,212413,23.08,30.44,35.33,36.31,27.77,52.73,143.86,176.84,183.79,185.00,185.22,0.75,0,0,3.78
197,59.346842,18.066209,1,0.0,44.8,8,0,80702,213415,23.01,30.36,35.24,36.21,27.79,52.78,143.38,176.28,183.21,184.42,184.64,0.75,0,0,3.79
198,59.346842,18.066209,1,0.0,44.9,8,0,80703,214423,22.87,30.17,35.02,35.99,27.81,52.77,142.55,175.25,182.13,183.33,183.55,0.74,0,0,3.79
199,59.346842,18.066209,1,0.0,44.9,8,0,80704,215424,22.67,29.91,34.72,35.68,27.82,52.65,141.31,173.72,180.55,181.74,181.96,0.75,0,0,3.79
200,59.346842,18.066209,1,0.0,44.9,8,0,80705,216426,22.48,29.67,34.44,35.39,27.81,52.63,140.10,172.25,179.02,180.21,180.42,0.75,0,0,3.78
201,59.346842,18.066209,1,0.0,44.9,8,0,80706,217428,22.34,29.48,34.21,35.16,27.81,52.59,139.27,171.21,177.93,179.11,179.32,0.74,0,0,3.78
202,59.346842,18.066209,1,0.0,44.9,8,0,80707,218436,22.19,29.26,33.94,34.88,27.81,52.57,138.39,170.09,176.74,177.91,178.12,0.73,0,0,3.78
203,59.346842,18.066209,1,0.0,44.8,8,0,80708,219438,22.09,29.11,33.77,34.70,27.76,52.44,137.75,169.29,175.91,177.06,177.27,0.74,0,0,3.79
204,59.346842,18.066211,1,0.0,44.8,8,0,80709,220439,22.02,29.02,33.66,34.59,27.74,52.24,137.33,168.77,175.37,176.52,176.73,0.75,0,0,3.78
205,59.346842,18.066211,1,0.0,44.8,8,0,80710,221447,21.92,28.89,33.51,34.43,27.78,52.16,136.74,168.04,174.60,175.74,175.95,0.74,0,0,3.78
206,59.346842,18.066211,1,0.0,44.8,8,0,80711,222449,21.85,28.79,33.39,34.31,27.81,52.14,136.26,167.45,173.99,175.13,175.34,0.74,0,0,3.78
207,59.346842,18.066211,1,0.0,44.8,8,0,80712,223451,21.76,28.70,33.29,34.21,27.81,52.16,135.71,166.80,173.33,174.47,174.68,0.75,0,0,3.79
208,59.346842,18.066211,1,0.0,44.8,8,0,80713,224453,21.72,28.66,33.27,34.19,27.81,52.14,135.37,166.42,172.97,174.11,174.32,0.75,0,0,3.79
209,59.346842,18.066211,1,0.0,44.8,8,0,80714,225461,21.64,28.57,33.17,34.09,27.82,52.12,134.86,165.83,172.36,173.51,173.71,0.75,0,0,3.79
210,59.346842,18.066211,1,0.0,44.9,8,0,80715,226463,21.58,28.50,33.09,34.01,27.81,52.00,134.49,165.38,171.90,173.03,173.24,0.74,0,0,3.78
211,59.346842,18.066211,1,0.0,44.9,8,0,80716,227465,21.53,28.44,33.03,33.94,27.83,51.91,134.16,164.98,171.49,172.63,172.84,0.74,0,0,3.79
212,59.346842,18.066211,1,0.0,45.0,8,0,80717,228467,21.55,28.46,33.05,33.97,27.82,51.90,134.23,165.07,171.59,172.73,172.94,0.74,0,0,3.79
213,59.346842,18.066211,1,0.0,45.0,8,0,80718,229475,21.46,28.35,32.92,33.83,27.81,51.82,133.71,164.44,170.93,172.06,172.27,0.74,0,0,3.78
214,59.346842,18.066211,1,0.0,45.0,8,0,80719,230477,21.39,28.24,32.80,33.71,27.85,51.71,133.22,163.84,170.31,171.44,171.64,0.74,0,0,3.78
215,59.346842,18.066211,1,0.0,45.0,8,0,80720,231479,21.33,28.16,32.71,33.61,27.85,51.95,132.88,163.40,169.85,170.98,171.18,0.73,0,0,3.79
216,59.346842,18.066211,1,0.0,45.1,8,0,80721,232487,21.25,28.06,32.58,33.49,27.89,52.24,132.38,162.79,169.22,170.34,170.54,0.74,0,0,3.78
217,59.346842,18.066211,1,0.0,45.1,8,0,80722,233489,21.17,27.95,32.45,33.35,27.90,52.54,131.88,162.17,168.56,169.68,169.88,0.74,0,0,3.78
218,59.346842,18.066211,1,0.0,45.1,8,0,80723,234491,21.11,27.87,32.36,33.26,27.87,52.69,131.53,161.73,168.11,169.22,169.42,0.74,0,0,3.78
219,59.346842,18.066211,1,0.0,45.1,8,0,80724,235493,21.14,27.91,32.40,33.30,27.92,52.97,131.70,161.95,168.33,169.45,169.65,0.74,0,0,3.78
220,59.346842,18.066211,1,0.0,45.2,8,0,80725,236501,21.20,27.98,32.48,33.38,27.96,53.17,132.12,162.44,168.83,169.95,170.15,0.73,0,0,3.78
221,59.346842,18.066213,1,0.0,45.2,8,0,80726,237503,21.20,27.97,32.46,33.36,27.95,53.26,132.16,162.46,168.84,169.96,170.16,0.73,0,0,3.79
222,59.346842,18.066213,1,0.0,45.3,8,0,80727,238505,21.16,27.91,32.39,33.28,27.94,53.18,131.93,162.17,168.53,169.64,169.84,0.73,0,0,3.78
223,59.346842,18.066213,1,0.0,45.3,8,0,80728,239507,21.17,27.92,32.39,33.29,27.96,52.91,132.00,162.25,168.61,169.72,169.92,0.74,0,0,3.78
224,59.346842,18.066213,1,0.0,45.3,8,0,80729,240515,21.15,27.88,32.34,33.24,27.97,52.67,131.86,162.07,168.41,169.52,169.72,0.74,0,0,3.78
225,59.346842,18.066213,1,0.0,45.4,8,0,80730,241517,21.08,27.78,32.23,33.12,27.98,52.59,131.45,161.55,167.87,168.97,169.17,0.74,0,0,3.79
226,59.346842,18.066213,1,0.0,45.4,8,0,80731,242519,20.94,27.61,32.03,32.91,27.98,52.64,130.61,160.52,166.80,167.89,168.09,0.75,0,0,3.78
227,59.346842,18.066213,1,0.0,45.5,8,0,80732,243521,20.82,27.44,31.83,32.71,27.95,52.61,129.85,159.57,165.81,166.90,167.10,0.74,0,0,3.79
228,59.346842,18.066213,1,0.0,45.6,8,0,80733,244529,20.75,27.34,31.70,32.57,27.95,52.27,129.47,159.09,165.29,166.37,166.57,0.74,0,0,3.78
229,59.346842,18.066213,1,0.0,45.6,8,0,80734,245531,20.72,27.27,31.61,32.48,27.96,52.04,129.31,158.85,165.02,166.10,166.30,0.74,0,0,3.79
230,59.346842,18.066213,1,0.0,45.6,8,0,80735,246533,20.78,27.33,31.66,32.53,27.97,51.95,129.73,159.32,165.48,166.56,166.76,0.73,0,0,3.78
231,59.346842,18.066213,1,0.0,45.6,8,0,80736,247541,20.83,27.37,31.70,32.56,28.02,52.06,130.10,159.73,165.89,166.96,167.16,0.73,0,0,3.79
232,59.346842,18.066213,1,0.0,45.6,8,0,80737,248543,20.88,27.43,31.75,32.62,28.01,52.35,130.47,160.16,166.31,167.39,167.58,0.74,0,0,3.79
233,59.346842,18.066213,1,0.0,45.7,8,0,80738,249545,20.85,27.36,31.67,32.53,28.02,52.39,130.28,159.90,166.03,167.10,167.29,0.74,0,0,3.78
234,59.346842,18.066213,1,0.0,45.7,8,0,80739,250547,20.80,27.29,31.57,32.43,28.05,52.34,130.06,159.59,165.69,166.75,166.94,0.74,0,0,3.78
235,59.346842,18.066213,1,0.0,45.7,8,0,80740,251555,20.86,27.36,31.66,32.52,28.02,52.41,130.38,160.00,166.11,167.18,167.38,0.75,0,0,3.78
236,59.346842,18.066213,1,0.0,45.7,8,0,80741,252562,20.90,27.43,31.74,32.60,28.04,52.34,130.66,160.36,166.49,167.56,167.75,0.75,0,0,3.78
237,59.346842,18.066215,1,0.0,45.8,8,0,80742,253564,20.96,27.51,31.84,32.71,28.03,52.18,131.01,160.79,166.95,168.02,168.22,0.75,0,0,3.78
238,59.346842,18.066213,1,0.0,45.8,8,0,80743,254566,21.00,27.56,31.89,32.76,28.10,52.25,131.26,161.10,167.26,168.34,168.53,0.74,0,0,3.79
239,59.346842,18.066213,1,0.0,45.8,8,0,80744,255575,21.05,27.62,31.96,32.83,28.10,52.43,131.59,161.48,167.66,168.73,168.93,0.74,0,0,3.78
240,59.346842,18.066215,1,0.0,45.8,8,0,80745,256576,21.18,27.79,32.14,33.02,28.06,52.60,132.42,162.49,168.70,169.78,169.98,0.74,0,0,3.78
241,59.346842,18.066215,1,0.0,45.8,8,0,80746,257577,21.35,27.99,32.37,33.25,28.04,52.63,133.52,163.81,170.05,171.14,171.33,0.73,0,0,3.79
242,59.346842,18.066215,1,0.0,45.8,8,0,80747,258578,21.52,28.20,32.61,33.49,28.03,52.35,134.60,165.12,171.39,172.49,172.68,0.73,0,0,3.78
243,59.346842,18.066215,1,0.0,45.8,8,0,80748,259586,21.67,28.39,32.83,33.71,28.09,52.11,135.55,166.27,172.58,173.69,173.89,0.73,0,0,3.78
244,59.346842,18.066215,1,0.0,45.8,8,0,80749,260587,21.79,28.55,33.01,33.90,28.08,52.25,136.34,167.23,173.58,174.68,174.89,0.73,0,0,3.78
245,59.346842,18.066215,1,0.0,45.8,8,0,80750,261588,21.82,28.58,33.03,33.92,28.03,52.26,136.48,167.40,173.75,174.86,175.06,0.73,0,0,3.78
246,59.346842,18.066215,1,0.0,45.8,8,0,80751,262596,21.85,28.62,33.08,33.97,28.06,51.93,136.71,167.68,174.03,175.14,175.34,0.73,0,0,3.78
247,59.346834,18.066213,1,0.0,45.8,8,0,80752,263597,21.86,28.62,33.08,33.97,28.11,51.77,136.76,167.72,174.07,175.18,175.38,0.73,0,0,3.78
248,59.346834,18.066213,1,0.0,45.8,8,0,80753,264598,21.85,28.60,33.05,33.94,28.13,51.84,136.76,167.71,174.04,175.14,175.35,0.72,0,0,3.78
249,59.346834,18.066213,1,0.0,45.8,8,0,80754,265599,21.88,28.62,33.05,33.94,28.12,51.82,137.00,167.95,174.27,175.37,175.57,0.72,0,0,3.78
250,59.346834,18.066213,1,0.0,45.8,8,0,80755,266607,21.86,28.58,32.99,33.88,28.13,51.84,136.94,167.85,174.14,175.24,175.44,0.72,0,0,3.78
251,59.346834,18.066213,1,0.0,45.8,8,0,80756,267608,21.90,28.61,33.01,33.90,28.11,51.76,137.21,168.14,174.43,175.52,175.72,0.72,0,0,3.78
252,59.346834,18.066213,1,0.0,45.8,8,0,80757,268609,21.99,28.71,33.13,34.01,28.14,51.70,137.84,168.89,175.18,176.28,176.48,0.71,0,0,3.78
253,59.346834,18.066213,1,0.0,45.7,8,0,80758,269610,22.03,28.75,33.15,34.04,28.16,51.82,138.10,169.18,175.47,176.57,176.77,0.72,0,0,3.78
254,59.346834,18.066213,1,0.0,45.6,8,0,80759,270618,22.02,28.72,33.11,33.99,28.15,51.80,138.12,169.16,175.42,176.52,176.72,0.72,0,0,3.78
255,59.346834,18.066213,1,0.0,45.6,8,0,80800,271619,21.97,28.63,33.00,33.87,28.20,51.82,137.82,168.76,174.99,176.08,176.28,0.72,0,0,3.78
256,59.346834,18.066213,1,0.0,45.5,8,0,80801,272620,21.90,28.53,32.87,33.74,28.22,51.84,137.43,168.26,174.45,175.53,175.73,0.71,0,0,3.78
257,59.346834,18.066213,1,0.0,45.4,8,0,80802,273621,21.81,28.40,32.71,33.57,28.23,51.87,136.91,167.60,173.75,174.83,175.02,0.71,0,0,3.78
258,59.346834,18.066213,1,0.0,45.4,8,0,80803,274629,21.69,28.21,32.48,33.33,28.25,51.84,136.16,166.64,172.73,173.79,173.99,0.71,0,0,3.78
259,59.346834,18.066213,1,0.0,45.3,8,0,80804,275630,21.57,28.03,32.26,33.10,28.25,51.86,135.47,165.75,171.79,172.84,173.04,0.71,0,0,3.78
260,59.346834,18.066213,1,0.0,45.2,8,0,80805,276631,21.51,27.94,32.15,32.99,28.27,51.87,135.14,165.32,171.33,172.37,172.56,0.71,0,0,3.78
261,59.346834,18.066213,1,0.0,45.2,8,0,80806,277639,21.47,27.88,32.06,32.90,28.28,51.82,134.95,165.06,171.04,172.08,172.27,0.70,0,0,3.78
262,59.346834,18.066215,1,0.0,45.1,8,0,80807,278640,21.47,27.86,32.04,32.87,28.29,51.73,134.99,165.08,171.04,172.08,172.27,0.70,0,0,3.78
263,59.346834,18.066215,1,0.0,45.1,8,0,80807,279641,21.39,27.74,31.88,32.71,28.32,51.49,134.49,164.44,170.36,171.40,171.59,0.70,0,0,3.78
264,59.346834,18.066215,1,0.0,45.1,8,0,80807,280642,21.38,27.73,31.87,32.69,28.32,51.13,134.47,164.40,170.32,171.35,171.54,0.70,0,0,3.78
265,59.346834,18.066213,1,0.0,45.1,8,0,80810,281649,21.47,27.84,31.99,32.82,28.35,50.89,135.05,165.10,171.04,172.07,172.26,0.70,0,0,3.78
266,59.346834,18.066213,1,0.0,45.1,8,0,80810,282650,21.61,28.00,32.17,33.00,28.33,50.83,135.92,166.14,172.10,173.14,173.33,0.70,0,0,3.78
267,59.346834,18.066213,1,0.0,45.1,8,0,80810,283651,21.73,28.14,32.32,33.16,28.38,50.91,136.70,167.07,173.05,174.10,174.29,0.70,0,0,3.78
268,59.346834,18.066213,1,0.0,45.1,8,0,80810,284651,21.78,28.19,32.37,33.20,28.42,51.04,137.10,167.53,173.50,174.54,174.73,0.69,0,0,3.78
269,59.346834,18.066213,1,0.0,45.1,8,0,80810,285658,21.78,28.18,32.35,33.18,28.39,51.10,137.12,167.54,173.50,174.54,174.73,0.70,0,0,3.77
270,59.346834,18.066213,1,0.0,45.1,8,0,80810,286659,21.71,28.10,32.26,33.09,28.41,50.99,136.66,166.99,172.95,173.98,174.17,0.70,0,0,3.78
271,59.346834,18.066213,1,0.0,45.1,8,0,80810,287660,21.68,28.07,32.22,33.06,28.46,50.95,136.47,166.76,172.71,173.74,173.93,0.70,0,0,3.78
272,59.346834,18.066213,1,0.0,45.1,8,0,80810,288661,21.60,27.96,32.10,32.93,28.48,50.98,135.97,166.15,172.07,173.10,173.29,0.70,0,0,3.78
273,59.346834,18.066213,1,0.0,45.1,8,0,80810,289668,21.62,27.97,32.10,32.93,28.45,50.98,136.12,166.30,172.22,173.25,173.43,0.70,0,0,3.78
274,59.346834,18.066213,1,0.0,45.1,8,0,80810,290669,21.69,28.04,32.17,32.99,28.49,50.97,136.63,166.89,172.79,173.82,174.01,0.69,0,0,3.78
275,59.346834,18.066213,1,0.0,45.1,8,0,80810,291670,21.79,28.13,32.26,33.08,28.49,51.07,137.28,167.63,173.53,174.56,174.75,0.69,0,0,3.78
276,59.346834,18.066213,1,1.5,45.1,8,0,80810,292677,21.82,28.17,32.29,33.12,28.48,51.06,137.54,167.93,173.83,174.86,175.05,0.70,0,0,3.78
277,59.346834,18.066213,1,2.5,45.1,8,0,80810,293678,21.93,28.30,32.44,33.26,28.54,51.09,138.21,168.74,174.66,175.70,175.88,0.70,0,0,3.78
278,59.346834,18.066213,1,3.3,45.1,8,0,80810,294679,21.98,28.35,32.49,33.32,28.56,51.18,138.56,169.15,175.07,176.10,176.29,0.70,0,0,3.77
279,59.346834,18.066213,1,2.1,45.1,8,0,80810,295680,22.05,28.44,32.58,33.41,28.54,51.43,139.05,169.72,175.65,176.69,176.88,0.71,0,0,3.78
280,59.346834,18.066213,1,0.5,45.1,8,0,80810,296687,22.11,28.50,32.64,33.47,28.54,51.77,139.44,170.17,176.11,177.14,177.33,0.71,0,0,3.77
281,59.346834,18.066213,1,0.0,45.1,8,0,80826,297688,22.26,28.68,32.84,33.67,28.52,51.65,140.42,171.34,177.30,178.34,178.53,0.71,0,0,3.78
282,59.346834,18.066213,1,0.0,45.1,8,0,80827,298689,22.35,28.79,32.96,33.79,28.56,51.49,141.03,172.07,178.04,179.08,179.27,0.71,0,0,3.78
283,59.346834,18.066213,1,0.0,45.1,8,0,80828,299690,22.34,28.77,32.94,33.77,28.55,51.37,140.98,172.00,177.97,179.01,179.20,0.71,0,0,3.78
284,59.346834,18.066213,1,0.0,45.1,8,0,80829,300697,22.30,28.72,32.87,33.70,28.58,51.33,140.76,171.73,177.68,178.72,178.91,0.71,0,0,3.78
285,59.346834,18.066213,1,0.0,45.1,8,20210621,80830,301698,22.25,28.65,32.79,33.62,28.59,51.46,140.46,171.35,177.28,178.31,178.50,0.71,0,0,3.78
286,59.346834,18.066213,1,0.0,45.1,8,0,80831,302706,22.16,28.52,32.63,33.46,28.63,51.50,139.89,170.64,176.54,177.56,177.75,0.70,0,0,3.78
287,59.346834,18.066213,1,0.0,45.1,8,20210621,80832,303713,22.08,28.42,32.52,33.34,28.63,51.48,139.40,170.04,175.93,176.95,177.14,0.71,0,0,3.78
288,59.346834,18.066213,1,0.0,45.1,8,20210621,80833,304721,22.08,28.40,32.49,33.31,28.61,51.22,139.37,169.99,175.86,176.88,177.06,0.70,0,0,3.77
289,59.346834,18.066213,1,0.0,45.1,8,20210621,80834,305729,22.04,28.35,32.44,33.25,28.62,51.04,139.18,169.74,175.59,176.61,176.80,0.71,0,0,3.78
290,59.346834,18.066213,1,0.0,45.1,8,20210621,80835,306737,22.03,28.32,32.39,33.20,28.63,50.89,139.13,169.65,175.48,176.50,176.69,0.70,0,0,3.78
291,59.346834,18.066213,1,0.0,45.1,8,20210621,80836,307740,21.99,28.27,32.32,33.13,28.66,50.60,138.92,169.38,175.20,176.21,176.40,0.71,0,0,3.78
292,59.346834,18.066213,1,0.0,45.1,8,20210621,80837,308748,22.07,28.35,32.41,33.22,28.65,50.43,139.42,169.97,175.79,176.81,176.99,0.71,0,0,3.78
293,59.346834,18.066213,1,0.0,45.1,8,20210621,80838,309756,22.10,28.38,32.44,33.25,28.68,50.43,139.66,170.24,176.06,177.08,177.26,0.70,0,0,3.78
294,0.000000,0.000000,0,0.0,0.0,0,20210621,80839,310764,22.09,28.35,32.39,33.20,28.68,50.56,139.59,170.14,175.94,176.95,177.14,0.71,0,0,3.78
295,0.000000,0.000000,0,0.0,0.0,0,20210621,80840,311764,22.05,28.30,32.33,33.14,28.68,50.77,139.36,169.85,175.64,176.64,176.83,0.71,0,0,3.78
296,0.000000,0.000000,0,0.0,0.0,0,20210621,80841,312768,21.94,28.17,32.18,32.99,28.72,50.87,138.70,169.04,174.81,175.81,176.00,0.71,0,0,3.78
297,0.000000,0.000000,0,0.0,0.0,0,20210621,80842,313772,21.80,28.00,32.01,32.81,28.73,50.99,137.78,167.95,173.70,174.70,174.88,0.72,0,0,3.78
298,0.000000,0.000000,0,0.0,0.0,0,20210621,80843,314772,21.60,27.75,31.72,32.52,28.70,50.89,136.48,166.39,172.09,173.08,173.26,0.72,0,0,3.78
299,0.000000,0.000000,0,0.0,0.0,0,20210621,80844,315776,21.36,27.44,31.36,32.14,28.75,50.62,134.95,164.52,170.15,171.13,171.31,0.72,0,0,3.78
300,0.000000,0.000000,0,0.0,0.0,0,20210621,80845,316780,21.23,27.27,31.16,31.94,28.73,50.41,134.16,163.54,169.13,170.11,170.29,0.72,0,0,3.78
301,0.000000,0.000000,0,0.0,0.0,0,20210621,80846,317784,21.11,27.10,30.96,31.74,28.71,50.16,133.42,162.61,168.16,169.13,169.30,0.71,0,0,3.78
302,59.346826,18.066217,0,0.0,0.0,0,20210621,80847,318784,20.94,26.87,30.69,31.46,28.73,49.82,132.41,161.36,166.85,167.80,167.98,0.71,0,0,3.78
303,59.346826,0.300000,0,0.0,0.0,0,20210621,80848,319791,20.78,26.65,30.43,31.19,28.74,49.64,131.40,160.10,165.54,166.48,166.66,0.71,0,0,3.78
304,59.346826,18.066166,0,0.0,0.0,0,20210621,80849,320796,20.71,26.55,30.32,31.07,28.71,49.51,131.01,159.61,165.02,165.96,166.13,0.71,0,0,3.78
305,59.346826,18.066233,0,1.5,0.0,0,20210621,80850,321798,20.76,26.62,30.40,31.15,28.73,49.40,131.31,159.99,165.41,166.36,166.53,0.73,0,0,3.78
306,59.346826,18.066233,1,0.0,0.0,8,20210621,80851,322805,20.77,26.65,30.44,31.19,28.76,49.50,131.33,160.04,165.48,166.42,166.60,0.73,0,0,3.78
307,59.346826,18.066233,1,0.0,4.0,8,20210621,80852,323813,20.78,26.68,30.49,31.25,28.76,49.54,131.35,160.10,165.56,166.51,166.69,0.74,0,0,3.78
